Timestamp,EventID,Feedback
2018-05-20 18:00:28.705774,T1,Neutral
2018-05-20 18:00:29.707180,T1,Negative
2018-05-20 18:00:30.709085,T1,Negative
2018-05-20 18:00:31.713202,T1,Neutral
2018-05-20 18:00:32.725199,T1,Negative
2018-05-20 18:00:33.726854,T1,Positive
2018-05-20 18:01:36.938103,T1,Neutral
2018-05-20 18:01:37.940265,T1,Negative
2018-05-20 18:01:38.942323,T1,Positive
2018-05-20 18:01:39.944513,T1,Negative
2018-05-20 18:01:40.946499,T1,Neutral
2018-05-20 18:01:41.948330,T1,Negative
2018-05-20 18:01:42.949680,T1,Negative
2018-05-20 18:01:43.951566,T1,Positive
2018-05-20 18:01:44.953347,T1,Negative
2018-05-20 18:01:45.956026,T1,Negative
2018-05-20 18:01:46.957679,T1,Positive
2018-05-20 18:01:47.959342,T1,Neutral
2018-05-20 18:01:48.961863,T1,Neutral
2018-05-20 18:01:49.964123,T1,Negative
2018-05-20 18:01:50.965735,T1,Positive
2018-05-20 18:01:51.967384,T1,Negative
2018-05-20 18:01:52.969373,T1,Negative
2018-05-20 18:01:53.971080,T1,Negative
2018-05-20 18:01:54.972592,T1,Negative
2018-05-20 18:01:55.974808,T1,Neutral
2018-05-20 18:01:56.977831,T1,Neutral
2018-05-20 18:01:57.979672,T1,Positive
2018-05-20 18:01:58.981013,T1,Neutral
2018-05-20 18:01:59.981716,T1,Negative
2018-05-20 18:02:00.983885,T1,Negative
2018-05-20 18:02:01.985324,T1,Positive
2018-05-20 18:02:02.987085,T1,Positive
2018-05-20 18:02:03.988248,T1,Negative
2018-05-20 18:02:04.989824,T1,Negative
2018-05-20 18:02:05.991389,T1,Neutral
2018-05-20 18:02:06.993469,T1,Neutral
2018-05-20 18:02:07.994211,T1,Negative
2018-05-20 18:02:08.996348,T1,Positive
2018-05-20 18:02:09.999642,T1,Positive
2018-05-20 18:02:11.003021,T1,Neutral
2018-05-20 18:02:12.004924,T1,Positive
2018-05-20 18:02:13.006427,T1,Negative
2018-05-20 18:02:14.009148,T1,Positive
2018-05-20 18:02:15.010980,T1,Negative
2018-05-20 18:02:16.013415,T1,Neutral
2018-05-20 18:02:17.015284,T1,Positive
2018-05-20 18:02:18.017186,T1,Neutral
2018-05-20 18:02:19.018679,T1,Neutral
2018-05-20 18:02:20.020622,T1,Positive
2018-05-20 18:02:21.025796,T1,Positive
2018-05-20 18:02:22.027167,T1,Negative
2018-05-20 18:02:23.028711,T1,Positive
2018-05-20 18:02:24.029851,T1,Neutral
2018-05-20 18:02:25.034080,T1,Neutral
2018-05-20 18:02:26.037109,T1,Neutral
2018-05-20 18:02:27.038701,T1,Neutral
2018-05-20 18:02:28.040109,T1,Negative
2018-05-20 18:02:29.042040,T1,Neutral
2018-05-20 18:02:30.043966,T1,Positive
2018-05-20 18:02:31.045680,T1,Positive
2018-05-20 18:02:32.047492,T1,Neutral
2018-05-20 18:02:33.049249,T1,Negative
2018-05-20 18:02:34.050379,T1,Positive
2018-05-20 18:02:35.051967,T1,Negative
2018-05-20 18:02:36.053506,T1,Neutral
2018-05-20 18:02:37.054529,T1,Positive
2018-05-20 18:02:38.055965,T1,Negative
2018-05-20 18:02:39.057888,T1,Negative
2018-05-20 18:02:40.059203,T1,Positive
2018-05-20 18:02:41.060594,T1,Neutral
2018-05-20 18:02:42.061621,T1,Negative
2018-05-20 18:02:43.063144,T1,Negative
2018-05-20 18:02:44.065213,T1,Positive
2018-05-20 18:02:45.068593,T1,Positive
2018-05-20 18:02:46.069506,T1,Negative
2018-05-20 18:02:47.071261,T1,Negative
2018-05-20 18:02:48.072124,T1,Positive
2018-05-20 18:02:49.073416,T1,Negative
2018-05-20 18:02:50.073982,T1,Positive
2018-05-20 18:02:51.075235,T1,Neutral
2018-05-20 18:02:52.076468,T1,Neutral
2018-05-20 18:02:53.077022,T1,Positive
2018-05-20 18:02:54.078626,T1,Negative
2018-05-20 18:02:55.083166,T1,Negative
2018-05-20 18:02:56.085257,T1,Positive
2018-05-20 18:02:57.087067,T1,Negative
2018-05-20 18:02:58.088933,T1,Positive
2018-05-20 18:02:59.090242,T1,Neutral
2018-05-20 18:03:00.091706,T1,Negative
2018-05-20 18:03:01.093528,T1,Neutral
2018-05-20 18:03:02.095471,T1,Neutral
2018-05-20 18:03:03.097143,T1,Positive
2018-05-20 18:03:04.098720,T1,Negative
2018-05-20 18:03:05.100562,T1,Neutral
2018-05-20 18:03:06.101904,T1,Positive
2018-05-20 18:03:07.105558,T1,Positive
2018-05-20 18:03:08.109816,T1,Negative
2018-05-20 18:03:09.111229,T1,Neutral
2018-05-20 18:03:10.112686,T1,Neutral
2018-05-20 18:03:11.114038,T1,Positive
2018-05-20 18:03:12.116221,T1,Negative
2018-05-20 18:03:13.117253,T1,Positive
2018-05-20 18:03:14.119025,T1,Neutral
2018-05-20 18:03:15.120133,T1,Positive
2018-05-20 18:03:16.121528,T1,Negative
2018-05-20 18:03:17.122245,T1,Positive
2018-05-20 18:03:18.123751,T1,Neutral
2018-05-20 18:03:19.125068,T1,Negative
2018-05-20 18:03:20.126444,T1,Positive
2018-05-20 18:03:21.127824,T1,Negative
2018-05-20 18:03:22.129010,T1,Negative
2018-05-20 18:03:23.130380,T1,Negative
2018-05-20 18:03:24.131478,T1,Negative
2018-05-20 18:03:25.133530,T1,Negative
2018-05-20 18:03:26.135590,T1,Positive
2018-05-20 18:03:27.137881,T1,Positive
2018-05-20 18:03:28.143469,T1,Negative
2018-05-20 18:03:29.145380,T1,Neutral
2018-05-20 18:03:30.146095,T1,Negative
2018-05-20 18:03:31.148077,T1,Negative
2018-05-20 18:03:32.149973,T1,Negative
2018-05-20 18:03:33.151667,T1,Negative
2018-05-20 18:03:34.153770,T1,Negative
2018-05-20 18:03:35.155745,T1,Neutral
2018-05-20 18:03:36.157860,T1,Positive
2018-05-20 18:03:37.159651,T1,Negative
2018-05-20 18:03:38.161072,T1,Positive
2018-05-20 18:03:39.161794,T1,Negative
2018-05-20 18:03:40.163511,T1,Positive
2018-05-20 18:03:41.166051,T1,Positive
2018-05-20 18:03:42.167953,T1,Negative
2018-05-20 18:03:43.170138,T1,Neutral
2018-05-20 18:03:44.171088,T1,Negative
2018-05-20 18:03:45.172870,T1,Positive
2018-05-20 18:03:46.174432,T1,Negative
2018-05-20 18:03:47.176287,T1,Neutral
2018-05-20 18:03:48.177877,T1,Neutral
2018-05-20 18:03:49.179874,T1,Negative
2018-05-20 18:03:50.182665,T1,Positive
2018-05-20 18:03:51.184650,T1,Neutral
2018-05-20 18:03:52.189066,T1,Neutral
2018-05-20 18:03:53.193901,T1,Neutral
2018-05-20 18:03:54.195449,T1,Negative
2018-05-20 18:03:55.197145,T1,Negative
2018-05-20 18:03:56.198204,T1,Neutral
2018-05-20 18:03:57.200226,T1,Positive
2018-05-20 18:03:58.201814,T1,Positive
2018-05-20 18:03:59.202627,T1,Positive
2018-05-20 18:04:00.204278,T1,Neutral
2018-05-20 18:04:01.205994,T1,Negative
2018-05-20 18:04:02.208505,T1,Negative
2018-05-20 18:04:03.209609,T1,Positive
2018-05-20 18:04:04.211549,T1,Negative
2018-05-20 18:04:05.213337,T1,Positive
2018-05-20 18:04:06.215760,T1,Negative
2018-05-20 18:04:07.219720,T1,Neutral
2018-05-20 18:04:08.221741,T1,Negative
2018-05-20 18:04:09.224061,T1,Negative
2018-05-20 18:04:10.225955,T1,Negative
2018-05-20 18:04:11.227651,T1,Positive
2018-05-20 18:04:12.228915,T1,Neutral
2018-05-20 18:04:13.230445,T1,Negative
2018-05-20 18:04:14.232488,T1,Positive
2018-05-20 18:04:15.233864,T1,Neutral
2018-05-20 18:04:16.236135,T1,Negative
2018-05-20 18:04:17.237716,T1,Positive
2018-05-20 18:04:18.239476,T1,Negative
2018-05-20 18:04:19.241680,T1,Positive
2018-05-20 18:04:20.243718,T1,Positive
2018-05-20 18:04:21.245641,T1,Neutral
2018-05-20 18:04:22.247404,T1,Positive
2018-05-20 18:04:23.248986,T1,Neutral
2018-05-20 18:04:24.250179,T1,Neutral
2018-05-20 18:04:25.252317,T1,Negative
2018-05-20 18:04:26.254694,T1,Neutral
2018-05-20 18:04:27.259988,T1,Negative
2018-05-20 18:04:28.262051,T1,Positive
2018-05-20 18:04:29.264312,T1,Positive
2018-05-20 18:04:30.265728,T1,Neutral
2018-05-20 18:04:31.267210,T1,Neutral
2018-05-20 18:04:32.269069,T1,Neutral
2018-05-20 18:04:33.271296,T1,Positive
2018-05-20 18:04:34.273617,T1,Neutral
2018-05-20 18:04:35.275704,T1,Neutral
2018-05-20 18:04:36.277796,T1,Positive
2018-05-20 18:04:37.279364,T1,Neutral
2018-05-20 18:04:38.281305,T1,Negative
2018-05-20 18:04:39.283035,T1,Neutral
2018-05-20 18:04:40.284562,T1,Positive
2018-05-20 18:04:41.287618,T1,Negative
2018-05-20 18:04:42.290046,T1,Negative
2018-05-20 18:04:43.292371,T1,Neutral
2018-05-20 18:04:44.294282,T1,Negative
2018-05-20 18:04:45.296072,T1,Negative
2018-05-20 18:04:46.298932,T1,Neutral
2018-05-20 18:04:47.302950,T1,Positive
2018-05-20 18:04:48.304454,T1,Neutral
2018-05-20 18:04:49.305923,T1,Positive
2018-05-20 18:04:50.308231,T1,Negative
2018-05-20 18:04:51.309826,T1,Positive
2018-05-20 18:04:52.311740,T1,Neutral
2018-05-20 18:04:53.315089,T1,Negative
2018-05-20 18:04:54.323411,T1,Positive
2018-05-20 18:04:55.325265,T1,Positive
2018-05-20 18:04:56.327325,T1,Positive
2018-05-20 18:04:57.329541,T1,Positive
2018-05-20 18:04:58.331156,T1,Negative
2018-05-20 18:04:59.332974,T1,Negative
2018-05-20 18:05:00.334816,T1,Positive
2018-05-20 18:05:01.335994,T1,Neutral
2018-05-20 18:05:02.336457,T1,Neutral
2018-05-20 18:05:03.337761,T1,Neutral
2018-05-20 18:05:04.339075,T1,Positive
2018-05-20 18:05:05.341004,T1,Positive
2018-05-20 18:05:06.341762,T1,Negative
2018-05-20 18:05:07.342604,T1,Negative
2018-05-20 18:05:08.344969,T1,Positive
2018-05-20 18:05:09.345878,T1,Positive
2018-05-20 18:05:10.347695,T1,Positive
2018-05-20 18:05:11.349736,T1,Negative
2018-05-20 18:05:12.351989,T1,Neutral
2018-05-20 18:05:13.354783,T1,Positive
2018-05-20 18:05:14.360553,T1,Positive
2018-05-20 18:05:15.361880,T1,Positive
2018-05-20 18:05:16.363965,T1,Neutral
2018-05-20 18:05:17.366281,T1,Positive
2018-05-20 18:05:18.371461,T1,Negative
2018-05-20 18:05:19.373279,T1,Neutral
2018-05-20 18:05:20.375270,T1,Neutral
2018-05-20 18:05:21.376851,T1,Neutral
2018-05-20 18:05:22.378578,T1,Neutral
2018-05-20 18:05:23.380476,T1,Positive
2018-05-20 18:05:24.381819,T1,Negative
2018-05-20 18:05:25.382874,T1,Positive
2018-05-20 18:05:26.384856,T1,Negative
2018-05-20 18:05:27.386266,T1,Negative
2018-05-20 18:05:28.387350,T1,Negative
2018-05-20 18:05:29.389143,T1,Positive
2018-05-20 18:05:30.390935,T1,Positive
2018-05-20 18:05:31.392458,T1,Positive
2018-05-20 18:05:32.393588,T1,Neutral
2018-05-20 18:05:33.396085,T1,Negative
2018-05-20 18:05:34.400943,T1,Neutral
2018-05-20 18:05:35.401933,T1,Neutral
2018-05-20 18:05:36.403374,T1,Negative
2018-05-20 18:05:37.405275,T1,Neutral
2018-05-20 18:05:38.407068,T1,Neutral
2018-05-20 18:05:39.408843,T1,Positive
2018-05-20 18:05:40.409690,T1,Positive
2018-05-20 18:05:41.411335,T1,Negative
2018-05-20 18:05:42.413235,T1,Negative
2018-05-20 18:05:43.415090,T1,Neutral
2018-05-20 18:05:44.416995,T1,Neutral
2018-05-20 18:05:45.418232,T1,Neutral
2018-05-20 18:05:46.419238,T1,Negative
2018-05-20 18:05:47.421414,T1,Positive
2018-05-20 18:05:48.422732,T1,Neutral
2018-05-20 18:05:49.424512,T1,Negative
2018-05-20 18:05:50.426051,T1,Negative
2018-05-20 18:05:51.427589,T1,Negative
2018-05-20 18:05:52.429612,T1,Negative
2018-05-20 18:05:53.431419,T1,Neutral
2018-05-20 18:05:54.433040,T1,Negative
2018-05-20 18:05:55.434362,T1,Neutral
2018-05-20 18:05:56.438254,T1,Neutral
2018-05-20 18:05:57.440009,T1,Neutral
2018-05-20 18:05:58.441715,T1,Positive
2018-05-20 18:05:59.443734,T1,Neutral
2018-05-20 18:06:00.445425,T1,Negative
2018-05-20 18:06:01.447219,T1,Neutral
2018-05-20 18:06:02.448815,T1,Neutral
2018-05-20 18:06:03.450234,T1,Negative
2018-05-20 18:06:04.453925,T1,Neutral
2018-05-20 18:06:05.455901,T1,Positive
2018-05-20 18:06:06.457832,T1,Neutral
2018-05-20 18:06:07.458738,T1,Negative
2018-05-20 18:06:08.460414,T1,Positive
2018-05-20 18:06:09.461762,T1,Positive
2018-05-20 18:06:10.463894,T1,Neutral
2018-05-20 18:06:11.465812,T1,Positive
2018-05-20 18:06:12.467336,T1,Positive
2018-05-20 18:06:13.469229,T1,Positive
2018-05-20 18:06:14.470000,T1,Negative
2018-05-20 18:06:15.471269,T1,Negative
2018-05-20 18:06:16.472662,T1,Positive
2018-05-20 18:06:17.473641,T1,Positive
2018-05-20 18:06:18.476472,T1,Negative
2018-05-20 18:06:19.479368,T1,Negative
2018-05-20 18:06:20.483175,T1,Neutral
2018-05-20 18:06:21.484730,T1,Negative
2018-05-20 18:06:22.485670,T1,Neutral
2018-05-20 18:06:23.487242,T1,Neutral
2018-05-20 18:06:24.488991,T1,Positive
2018-05-20 18:06:25.490559,T1,Positive
2018-05-20 18:06:26.492613,T1,Positive
2018-05-20 18:06:27.493520,T1,Positive
2018-05-20 18:06:28.495368,T1,Negative
2018-05-20 18:06:29.497073,T1,Negative
2018-05-20 18:06:30.499993,T1,Neutral
2018-05-20 18:06:31.501755,T1,Negative
2018-05-20 18:06:32.503632,T1,Negative
2018-05-20 18:06:33.504756,T1,Negative
2018-05-20 18:06:34.505619,T1,Negative
2018-05-20 18:06:35.507100,T1,Positive
2018-05-20 18:06:36.508756,T1,Neutral
2018-05-20 18:06:37.509681,T1,Neutral
2018-05-20 18:06:38.511605,T1,Neutral
2018-05-20 18:06:39.513158,T1,Negative
2018-05-20 18:06:40.515017,T1,Neutral
2018-05-20 18:06:41.516971,T1,Neutral
2018-05-20 18:06:42.517742,T1,Positive
2018-05-20 18:06:43.519418,T1,Negative
2018-05-20 18:06:44.521088,T1,Negative
2018-05-20 18:06:45.522918,T1,Negative
2018-05-20 18:06:46.523942,T1,Negative
2018-05-20 18:06:47.525534,T1,Positive
2018-05-20 18:06:48.527852,T1,Positive
2018-05-20 18:06:49.529115,T1,Neutral
2018-05-20 18:06:50.530284,T1,Neutral
2018-05-20 18:06:51.532604,T1,Neutral
2018-05-20 18:06:52.533711,T1,Negative
2018-05-20 18:06:53.535787,T1,Neutral
2018-05-20 18:06:54.537553,T1,Negative
2018-05-20 18:06:55.539097,T1,Positive
2018-05-20 18:06:56.541174,T1,Neutral
2018-05-20 18:06:57.541963,T1,Neutral
2018-05-20 18:06:58.543419,T1,Neutral
2018-05-20 18:06:59.545359,T1,Negative
2018-05-20 18:07:00.547295,T1,Neutral
2018-05-20 18:07:01.548405,T1,Positive
2018-05-20 18:07:02.549653,T1,Negative
2018-05-20 18:07:03.550580,T1,Negative
2018-05-20 18:07:04.552509,T1,Neutral
2018-05-20 18:07:05.553641,T1,Positive
2018-05-20 18:07:06.555234,T1,Negative
2018-05-20 18:07:07.556829,T1,Negative
2018-05-20 18:07:08.557805,T1,Neutral
2018-05-20 18:07:09.560223,T1,Negative
2018-05-20 18:07:10.561507,T1,Neutral
2018-05-20 18:07:11.563063,T1,Neutral
2018-05-20 18:07:12.564695,T1,Positive
2018-05-20 18:07:13.565718,T1,Negative
2018-05-20 18:07:14.567306,T1,Negative
2018-05-20 18:07:15.569184,T1,Negative
2018-05-20 18:07:16.569923,T1,Negative
2018-05-20 18:07:17.571683,T1,Neutral
2018-05-20 18:07:18.573461,T1,Neutral
2018-05-20 18:07:19.574802,T1,Neutral
2018-05-20 18:07:20.576238,T1,Positive
2018-05-20 18:07:21.577627,T1,Positive
2018-05-20 18:07:22.579090,T1,Positive
2018-05-20 18:07:23.581899,T1,Neutral
2018-05-20 18:07:24.584827,T1,Negative
2018-05-20 18:07:25.586564,T1,Neutral
2018-05-20 18:07:26.588143,T1,Negative
2018-05-20 18:07:27.589630,T1,Positive
2018-05-20 18:07:28.591876,T1,Neutral
2018-05-20 18:07:29.593879,T1,Neutral
2018-05-20 18:07:30.595295,T1,Negative
2018-05-20 18:07:31.597185,T1,Neutral
2018-05-20 18:07:32.599726,T1,Negative
2018-05-20 18:07:33.601421,T1,Positive
2018-05-20 18:07:34.604560,T1,Neutral
2018-05-20 18:07:35.607152,T1,Positive
2018-05-20 18:07:36.608708,T1,Neutral
2018-05-20 18:07:37.609876,T1,Negative
2018-05-20 18:07:38.611922,T1,Neutral
2018-05-20 18:07:39.613614,T1,Positive
2018-05-20 18:07:40.615423,T1,Negative
2018-05-20 18:07:41.617366,T1,Negative
2018-05-20 18:07:42.619554,T1,Negative
2018-05-20 18:07:43.621018,T1,Negative
2018-05-20 18:07:44.622353,T1,Negative
2018-05-20 18:07:45.624271,T1,Negative
2018-05-20 18:07:46.625861,T1,Positive
2018-05-20 18:07:47.627560,T1,Positive
2018-05-20 18:07:48.629592,T1,Negative
2018-05-20 18:07:49.631761,T1,Positive
2018-05-20 18:07:50.633583,T1,Neutral
2018-05-20 18:07:51.635130,T1,Negative
2018-05-20 18:07:52.636980,T1,Neutral
2018-05-20 18:07:53.637867,T1,Neutral
2018-05-20 18:07:54.639341,T1,Negative
2018-05-20 18:07:55.641247,T1,Negative
2018-05-20 18:07:56.642893,T1,Positive
2018-05-20 18:07:57.644524,T1,Negative
2018-05-20 18:07:58.646408,T1,Positive
2018-05-20 18:07:59.648229,T1,Positive
2018-05-20 18:08:00.649712,T1,Neutral
2018-05-20 18:08:01.651826,T1,Positive
2018-05-20 18:08:02.653777,T1,Negative
2018-05-20 18:08:03.657061,T1,Negative
2018-05-20 18:08:04.657830,T1,Positive
2018-05-20 18:23:19.967036,T1,Negative
2018-05-20 18:23:20.969608,T1,Positive
2018-05-20 18:23:21.970932,T1,Neutral
2018-05-20 18:23:22.972444,T1,Positive
2018-05-20 18:23:23.973544,T1,Negative
2018-05-20 18:23:24.975256,T1,Negative
2018-05-20 18:23:25.978516,T1,Neutral
2018-05-20 18:23:26.980430,T1,Neutral
2018-05-20 18:23:27.982080,T1,Positive
2018-05-20 18:23:28.985599,T1,Neutral
2018-05-20 18:23:29.991873,T1,Positive
2018-05-20 18:23:30.993768,T1,Positive
2018-05-20 18:23:31.995618,T1,Positive
2018-05-20 18:23:32.997887,T1,Positive
2018-05-20 18:23:33.999983,T1,Neutral
2018-05-20 18:23:35.001485,T1,Negative
2018-05-20 18:23:36.002920,T1,Positive
2018-05-20 18:23:37.004380,T1,Positive
2018-05-20 18:23:38.005968,T1,Negative
2018-05-20 18:23:39.007414,T1,Negative
2018-05-20 18:23:40.008808,T1,Positive
2018-05-20 18:23:41.010237,T1,Negative
2018-05-20 18:23:42.011847,T1,Negative
2018-05-20 18:23:43.013639,T1,Positive
2018-05-20 18:23:44.015079,T1,Positive
2018-05-20 18:23:45.016410,T1,Positive
2018-05-20 18:23:46.017777,T1,Negative
2018-05-20 18:23:47.019223,T1,Neutral
2018-05-20 18:23:48.020664,T1,Neutral
2018-05-20 18:23:49.022127,T1,Negative
2018-05-20 18:23:50.023563,T1,Positive
2018-05-20 18:23:51.025003,T1,Positive
2018-05-20 18:23:52.026868,T1,Negative
2018-05-20 18:23:53.028566,T1,Negative
2018-05-20 18:23:54.030141,T1,Negative
2018-05-20 18:23:55.031455,T1,Negative
2018-05-20 18:23:56.032171,T1,Positive
2018-05-20 18:23:57.033643,T1,Neutral
2018-05-20 18:23:58.035559,T1,Positive
2018-05-20 18:23:59.037335,T1,Negative
2018-05-20 18:24:00.039170,T1,Negative
2018-05-20 18:24:01.040583,T1,Neutral
2018-05-20 18:24:02.041494,T1,Positive
2018-05-20 18:24:03.042968,T1,Positive
2018-05-20 18:24:04.044505,T1,Positive
2018-05-20 18:24:05.045750,T1,Positive
2018-05-20 18:24:06.046236,T1,Negative
2018-05-20 18:24:07.047817,T1,Negative
2018-05-20 18:24:08.049753,T1,Negative
2018-05-20 18:24:09.051195,T1,Positive
2018-05-20 18:24:10.052790,T1,Neutral
2018-05-20 18:24:11.054405,T1,Positive
2018-05-20 18:24:12.056440,T1,Positive
2018-05-20 18:24:13.058267,T1,Neutral
2018-05-20 18:24:14.059849,T1,Positive
2018-05-20 18:24:15.062522,T1,Negative
2018-05-20 18:24:16.067524,T1,Positive
2018-05-20 18:24:17.069248,T1,Neutral
2018-05-20 18:24:18.071069,T1,Positive
2018-05-20 18:24:19.072458,T1,Positive
2018-05-20 18:24:20.074467,T1,Positive
2018-05-20 18:24:21.076235,T1,Neutral
2018-05-20 18:24:22.077652,T1,Positive
2018-05-20 18:24:23.078594,T1,Neutral
2018-05-20 18:24:24.080155,T1,Positive
2018-05-20 18:24:25.081727,T1,Positive
2018-05-20 18:24:26.083370,T1,Negative
2018-05-20 18:24:27.084949,T1,Negative
2018-05-20 18:24:28.085906,T1,Positive
2018-05-20 18:24:29.087609,T1,Negative
2018-05-20 18:24:30.089157,T1,Positive
2018-05-20 18:24:31.090448,T1,Positive
2018-05-20 18:24:32.092125,T1,Negative
2018-05-20 18:24:33.093729,T1,Negative
2018-05-20 18:24:34.096183,T1,Positive
2018-05-20 18:24:35.097999,T1,Positive
2018-05-20 18:24:36.099755,T1,Positive
2018-05-20 18:24:37.101542,T1,Neutral
2018-05-20 18:24:38.103159,T1,Positive
2018-05-20 18:24:39.104812,T1,Neutral
2018-05-20 18:24:40.106748,T1,Positive
2018-05-20 18:24:41.108856,T1,Neutral
2018-05-20 18:24:42.110042,T1,Negative
2018-05-20 18:24:43.111786,T1,Negative
2018-05-20 18:24:44.113934,T1,Positive
2018-05-20 18:24:45.116226,T1,Neutral
2018-05-20 18:24:46.117536,T1,Positive
2018-05-20 18:24:47.118409,T1,Neutral
2018-05-20 18:24:48.120368,T1,Negative
2018-05-20 18:24:49.121790,T1,Negative
